date,facility_id,medication_id,category,regime,demand_units,stock_on_hand,closing_stock,units_received,lead_time_days,procurement_cycle_days,supplier_stockout,expiry_date,seasonal_mult,dow,month,year,unmet_demand_today,stockout_flag,unmet_demand
2023-03-09,F001,M005,Antibiotic,stable,50,972,922,0,25,72,0,2024-08-28,1.15,3,3,2023,0,0,0
2023-03-10,F001,M005,Antibiotic,stable,39,922,883,0,24,81,0,2024-08-22,1.15,4,3,2023,0,0,0
2023-03-11,F001,M005,Antibiotic,stable,21,883,862,0,12,64,0,2023-09-07,1.15,5,3,2023,0,0,0
2023-03-12,F001,M005,Antibiotic,stable,15,862,847,0,8,77,0,2025-02-05,1.15,6,3,2023,0,0,0
2023-03-13,F001,M005,Antibiotic,stable,36,847,811,0,8,74,0,2024-10-05,1.15,0,3,2023,0,0,0
2023-03-14,F001,M005,Antibiotic,stable,42,811,769,0,11,66,0,2024-04-11,1.15,1,3,2023,0,0,0
2023-03-15,F001,M005,Antibiotic,stable,43,769,726,0,13,87,0,2023-07-19,1.15,2,3,2023,0,0,0
2023-03-16,F001,M005,Antibiotic,stable,38,726,688,0,15,76,0,2024-08-15,1.15,3,3,2023,0,0,0
2023-03-17,F001,M005,Antibiotic,stable,34,688,654,0,21,69,0,2024-02-28,1.15,4,3,2023,0,0,0
2023-03-18,F001,M005,Antibiotic,stable,26,654,628,0,24,72,0,2023-11-02,1.15,5,3,2023,0,0,0
2023-03-19,F001,M005,Antibiotic,stable,15,628,613,0,22,74,0,2024-09-26,1.15,6,3,2023,0,0,0
2023-03-20,F001,M005,Antibiotic,stable,43,613,570,0,13,88,0,2023-07-24,1.15,0,3,2023,0,0,0
2023-03-21,F001,M005,Antibiotic,stable,35,570,535,0,12,71,0,2023-06-25,1.15,1,3,2023,0,0,0
2023-03-22,F001,M005,Antibiotic,stable,37,535,498,0,16,69,0,2024-05-30,1.15,2,3,2023,0,0,0
2023-03-23,F001,M005,Antibiotic,surge,62,498,436,0,15,68,0,2023-07-03,1.15,3,3,2023,0,0,0
2023-03-24,F001,M005,Antibiotic,surge,57,436,379,0,15,73,0,2024-01-03,1.15,4,3,2023,0,0,0
2023-03-25,F001,M005,Antibiotic,stable,23,379,356,0,14,85,0,2024-09-23,1.15,5,3,2023,0,0,0
2023-03-26,F001,M005,Antibiotic,stable,10,356,2157,1811,22,82,0,2024-03-09,1.15,6,3,2023,0,0,0
2023-03-27,F001,M005,Antibiotic,stable,30,2157,2127,0,7,72,0,2024-02-24,1.15,0,3,2023,0,0,0
2023-03-28,F001,M005,Antibiotic,stable,43,2127,2084,0,17,70,0,2025-03-12,1.15,1,3,2023,0,0,0
2023-03-29,F001,M005,Antibiotic,stable,40,2084,2044,0,14,76,0,2024-08-22,1.15,2,3,2023,0,0,0
2023-03-30,F001,M005,Antibiotic,stable,51,2044,1993,0,20,82,0,2023-05-16,1.15,3,3,2023,0,0,0
2023-03-31,F001,M005,Antibiotic,stable,37,1993,1956,0,21,81,0,2023-08-04,1.15,4,3,2023,0,0,0
2023-04-01,F001,M005,Antibiotic,stable,28,1956,1928,0,14,69,0,2023-08-08,1.3,5,4,2023,0,0,0
2023-04-02,F001,M005,Antibiotic,surge,24,1928,1904,0,29,77,0,2023-06-13,1.3,6,4,2023,0,0,0
2023-04-03,F001,M005,Antibiotic,surge,79,1904,1825,0,24,73,0,2024-12-31,1.3,0,4,2023,0,0,0
2023-04-04,F001,M005,Antibiotic,surge,83,1825,1742,0,13,87,0,2024-10-19,1.3,1,4,2023,0,0,0
2023-04-05,F001,M005,Antibiotic,surge,89,1742,1653,0,24,74,0,2023-12-01,1.3,2,4,2023,0,0,0
2023-04-06,F001,M005,Antibiotic,surge,84,1653,1569,0,14,72,0,2023-05-07,1.3,3,4,2023,0,0,0
2023-04-07,F001,M005,Antibiotic,surge,86,1569,1483,0,19,70,0,2024-07-16,1.3,4,4,2023,0,0,0
2023-04-08,F001,M005,Antibiotic,surge,49,1483,1434,0,18,80,0,2024-05-14,1.3,5,4,2023,0,0,0
2023-04-09,F001,M005,Antibiotic,surge,24,1434,1410,0,17,84,0,2024-06-04,1.3,6,4,2023,0,0,0
2023-04-10,F001,M005,Antibiotic,surge,78,1410,1332,0,12,73,0,2024-08-21,1.3,0,4,2023,0,0,0
2023-04-11,F001,M005,Antibiotic,surge,76,1332,1256,0,24,82,0,2023-11-14,1.3,1,4,2023,0,0,0
2023-04-12,F001,M005,Antibiotic,surge,96,1256,1160,0,22,69,0,2023-11-21,1.3,2,4,2023,0,0,0
2023-04-13,F001,M005,Antibiotic,surge,84,1160,1076,0,25,62,0,2023-12-26,1.3,3,4,2023,0,0,0
2023-04-14,F001,M005,Antibiotic,surge,74,1076,1002,0,21,88,0,2023-11-16,1.3,4,4,2023,0,0,0
2023-04-15,F001,M005,Antibiotic,surge,52,1002,950,0,21,76,0,2023-06-07,1.3,5,4,2023,0,0,0
2023-04-16,F001,M005,Antibiotic,surge,24,950,926,0,29,68,0,2023-05-21,1.3,6,4,2023,0,0,0
2023-04-17,F001,M005,Antibiotic,surge,86,926,840,0,20,77,0,2024-09-28,1.3,0,4,2023,0,0,0
2023-04-18,F001,M005,Antibiotic,surge,82,840,758,0,19,86,0,2024-09-07,1.3,1,4,2023,0,0,0
2023-04-19,F001,M005,Antibiotic,surge,82,758,676,0,18,77,0,2024-07-17,1.3,2,4,2023,0,0,0
2023-04-20,F001,M005,Antibiotic,surge,78,676,598,0,11,78,0,2024-05-21,1.3,3,4,2023,0,0,0
2023-04-21,F001,M005,Antibiotic,surge,89,598,509,0,13,69,0,2025-03-03,1.3,4,4,2023,0,0,0
2023-04-22,F001,M005,Antibiotic,surge,44,509,465,0,14,85,0,2025-02-28,1.3,5,4,2023,0,0,0
2023-04-23,F001,M005,Antibiotic,surge,26,465,439,0,22,75,0,2024-09-27,1.3,6,4,2023,0,0,0
2023-04-24,F001,M005,Antibiotic,surge,86,439,353,0,22,77,0,2024-01-01,1.3,0,4,2023,0,0,0
2023-04-25,F001,M005,Antibiotic,surge,77,353,276,0,15,67,0,2023-10-18,1.3,1,4,2023,0,0,0
2023-04-26,F001,M005,Antibiotic,surge,74,276,202,0,21,79,0,2024-07-31,1.3,2,4,2023,0,0,0
2023-04-27,F001,M005,Antibiotic,surge,101,202,101,0,11,68,0,2023-12-10,1.3,3,4,2023,0,0,0
2023-04-28,F001,M005,Antibiotic,surge,84,101,17,0,28,71,0,2025-03-28,1.3,4,4,2023,0,0,0
2023-04-29,F001,M005,Antibiotic,surge,40,17,0,0,11,70,0,2024-01-15,1.3,5,4,2023,23,1,23
2023-04-30,F001,M005,Antibiotic,stable,14,0,0,0,19,85,0,2023-07-15,1.3,6,4,2023,14,1,14
2023-05-01,F001,M005,Antibiotic,stable,53,0,0,0,11,75,0,2024-01-18,1.25,0,5,2023,53,1,53
2023-05-02,F001,M005,Antibiotic,stable,33,0,0,0,19,86,0,2025-03-02,1.25,1,5,2023,33,1,33
2023-05-03,F001,M005,Antibiotic,stable,44,0,0,0,22,75,0,2023-12-05,1.25,2,5,2023,44,1,44
2023-05-04,F001,M005,Antibiotic,stable,51,0,0,0,14,76,0,2023-11-18,1.25,3,5,2023,51,1,51
2023-05-05,F001,M005,Antibiotic,stable,52,0,0,0,13,73,0,2023-10-08,1.25,4,5,2023,52,1,52
2023-05-06,F001,M005,Antibiotic,stable,19,0,0,0,10,65,1,2023-09-15,1.25,5,5,2023,19,1,19
2023-05-07,F001,M005,Antibiotic,stable,15,0,0,0,14,78,0,2023-10-30,1.25,6,5,2023,15,1,15
2023-05-08,F001,M005,Antibiotic,stable,48,0,1999,2047,26,68,0,2024-12-29,1.25,0,5,2023,0,0,0
2023-05-09,F001,M005,Antibiotic,stable,48,1999,1951,0,17,68,0,2024-10-17,1.25,1,5,2023,0,0,0
2023-05-10,F001,M005,Antibiotic,stable,45,1951,1906,0,14,80,0,2023-08-03,1.25,2,5,2023,0,0,0
2023-05-11,F001,M005,Antibiotic,stable,63,1906,1843,0,21,62,0,2024-06-04,1.25,3,5,2023,0,0,0
2023-05-12,F001,M005,Antibiotic,stable,40,1843,1803,0,21,76,0,2024-02-01,1.25,4,5,2023,0,0,0
2023-05-13,F001,M005,Antibiotic,stable,26,1803,1777,0,15,72,0,2023-10-08,1.25,5,5,2023,0,0,0
2023-05-14,F001,M005,Antibiotic,stable,13,1777,1764,0,9,75,0,2024-04-02,1.25,6,5,2023,0,0,0
2023-05-15,F001,M005,Antibiotic,stable,51,1764,1713,0,7,79,0,2024-06-09,1.25,0,5,2023,0,0,0
2023-05-16,F001,M005,Antibiotic,stable,55,1713,1658,0,17,71,0,2024-04-16,1.25,1,5,2023,0,0,0
2023-05-17,F001,M005,Antibiotic,stable,40,1658,1618,0,16,71,0,2023-06-24,1.25,2,5,2023,0,0,0
2023-05-18,F001,M005,Antibiotic,stable,43,1618,1575,0,15,78,0,2023-07-06,1.25,3,5,2023,0,0,0
2023-05-19,F001,M005,Antibiotic,stable,43,1575,1532,0,18,87,0,2024-11-05,1.25,4,5,2023,0,0,0
2023-05-20,F001,M005,Antibiotic,stable,16,1532,1516,0,17,75,0,2025-05-14,1.25,5,5,2023,0,0,0
2023-05-21,F001,M005,Antibiotic,stable,10,1516,1506,0,22,81,0,2024-08-27,1.25,6,5,2023,0,0,0
2023-05-22,F001,M005,Antibiotic,stable,35,1506,1471,0,15,80,0,2024-08-21,1.25,0,5,2023,0,0,0
2023-05-23,F001,M005,Antibiotic,stable,42,1471,1429,0,11,75,0,2024-05-15,1.25,1,5,2023,0,0,0
2023-05-24,F001,M005,Antibiotic,stable,44,1429,1385,0,16,86,0,2024-01-14,1.25,2,5,2023,0,0,0
2023-05-25,F001,M005,Antibiotic,stable,36,1385,1349,0,12,69,0,2025-04-01,1.25,3,5,2023,0,0,0
2023-05-26,F001,M005,Antibiotic,stable,39,1349,1310,0,22,73,0,2025-05-17,1.25,4,5,2023,0,0,0
2023-05-27,F001,M005,Antibiotic,stable,23,1310,1287,0,28,71,0,2023-12-27,1.25,5,5,2023,0,0,0
2023-05-28,F001,M005,Antibiotic,stable,13,1287,1274,0,21,75,0,2024-03-07,1.25,6,5,2023,0,0,0
2023-05-29,F001,M005,Antibiotic,stable,46,1274,1228,0,24,81,0,2025-01-31,1.25,0,5,2023,0,0,0
2023-05-30,F001,M005,Antibiotic,stable,45,1228,1183,0,19,73,0,2024-10-25,1.25,1,5,2023,0,0,0
2023-05-31,F001,M005,Antibiotic,stable,41,1183,1142,0,14,76,0,2023-07-16,1.25,2,5,2023,0,0,0
2023-06-01,F001,M005,Antibiotic,stable,36,1142,1106,0,11,69,0,2023-07-19,1.15,3,6,2023,0,0,0
2023-06-02,F001,M005,Antibiotic,stable,43,1106,1063,0,11,73,0,2024-07-18,1.15,4,6,2023,0,0,0
2023-06-03,F001,M005,Antibiotic,stable,20,1063,1043,0,17,76,0,2023-11-18,1.15,5,6,2023,0,0,0
2023-06-04,F001,M005,Antibiotic,stable,12,1043,1031,0,21,76,0,2024-06-06,1.15,6,6,2023,0,0,0
2023-06-05,F001,M005,Antibiotic,stable,43,1031,988,0,13,84,0,2024-08-31,1.15,0,6,2023,0,0,0
2023-06-06,F001,M005,Antibiotic,stable,42,988,946,0,11,82,0,2023-10-15,1.15,1,6,2023,0,0,0
2023-06-07,F001,M005,Antibiotic,stable,50,946,896,0,18,74,0,2025-01-04,1.15,2,6,2023,0,0,0
2023-06-08,F001,M005,Antibiotic,stable,38,896,858,0,13,76,0,2024-11-11,1.15,3,6,2023,0,0,0
2023-06-09,F001,M005,Antibiotic,stable,44,858,814,0,17,84,0,2024-03-13,1.15,4,6,2023,0,0,0
2023-06-10,F001,M005,Antibiotic,stable,27,814,787,0,15,79,0,2023-11-18,1.15,5,6,2023,0,0,0
2023-06-11,F001,M005,Antibiotic,stable,8,787,779,0,13,67,0,2024-01-24,1.15,6,6,2023,0,0,0
2023-06-12,F001,M005,Antibiotic,disruption,35,779,744,0,90,80,1,2024-01-08,1.15,0,6,2023,0,0,0
2023-06-13,F001,M005,Antibiotic,disruption,37,744,707,0,53,75,1,2024-03-21,1.15,1,6,2023,0,0,0
2023-06-14,F001,M005,Antibiotic,disruption,40,707,667,0,71,73,0,2024-07-02,1.15,2,6,2023,0,0,0
2023-06-15,F001,M005,Antibiotic,disruption,39,667,628,0,65,75,1,2023-08-05,1.15,3,6,2023,0,0,0
2023-06-16,F001,M005,Antibiotic,disruption,36,628,592,0,58,78,1,2025-05-31,1.15,4,6,2023,0,0,0
2023-06-17,F001,M005,Antibiotic,disruption,14,592,578,0,53,70,0,2024-06-01,1.15,5,6,2023,0,0,0
2023-06-18,F001,M005,Antibiotic,disruption,9,578,2380,1811,35,74,0,2023-07-29,1.15,6,6,2023,0,0,0
2023-06-19,F001,M005,Antibiotic,stable,46,2380,2334,0,12,78,0,2024-08-13,1.15,0,6,2023,0,0,0
2023-06-20,F001,M005,Antibiotic,stable,35,2334,2299,0,20,76,0,2023-12-16,1.15,1,6,2023,0,0,0
2023-06-21,F001,M005,Antibiotic,stable,47,2299,2252,0,18,78,0,2024-06-23,1.15,2,6,2023,0,0,0
2023-06-22,F001,M005,Antibiotic,stable,42,2252,2210,0,23,75,0,2024-03-19,1.15,3,6,2023,0,0,0
2023-06-23,F001,M005,Antibiotic,stable,44,2210,2166,0,20,69,0,2023-12-31,1.15,4,6,2023,0,0,0
2023-06-24,F001,M005,Antibiotic,stable,29,2166,2137,0,16,71,0,2025-04-06,1.15,5,6,2023,0,0,0
2023-06-25,F001,M005,Antibiotic,surge,21,2137,2116,0,26,71,0,2024-08-10,1.15,6,6,2023,0,0,0
2023-06-26,F001,M005,Antibiotic,surge,72,2116,2044,0,18,69,0,2024-11-06,1.15,0,6,2023,0,0,0
2023-06-27,F001,M005,Antibiotic,surge,56,2044,1988,0,9,81,0,2023-09-19,1.15,1,6,2023,0,0,0
2023-06-28,F001,M005,Antibiotic,disruption,47,1988,1941,0,76,73,0,2023-12-02,1.15,2,6,2023,0,0,0
2023-06-29,F001,M005,Antibiotic,disruption,31,1941,1910,0,90,81,1,2023-12-20,1.15,3,6,2023,0,0,0
2023-06-30,F001,M005,Antibiotic,disruption,34,1910,1876,0,50,82,1,2025-04-06,1.15,4,6,2023,0,0,0
2023-07-01,F001,M005,Antibiotic,disruption,22,1876,1854,0,85,70,0,2025-01-07,1.15,5,7,2023,0,0,0
2023-07-02,F001,M005,Antibiotic,disruption,9,1854,1845,0,77,71,0,2024-01-14,1.15,6,7,2023,0,0,0
2023-07-03,F001,M005,Antibiotic,disruption,45,1845,1800,0,39,86,0,2024-03-01,1.15,0,7,2023,0,0,0
2023-07-04,F001,M005,Antibiotic,disruption,33,1800,1767,0,51,76,0,2024-02-09,1.15,1,7,2023,0,0,0
2023-07-05,F001,M005,Antibiotic,disruption,37,1767,1730,0,56,76,1,2025-06-01,1.15,2,7,2023,0,0,0
2023-07-06,F001,M005,Antibiotic,disruption,46,1730,1684,0,67,73,0,2024-08-30,1.15,3,7,2023,0,0,0
2023-07-07,F001,M005,Antibiotic,disruption,32,1684,1652,0,47,68,0,2025-07-03,1.15,4,7,2023,0,0,0
2023-07-08,F001,M005,Antibiotic,disruption,24,1652,1628,0,90,65,1,2025-05-31,1.15,5,7,2023,0,0,0
2023-07-09,F001,M005,Antibiotic,disruption,8,1628,1620,0,52,72,0,2024-05-21,1.15,6,7,2023,0,0,0
2023-07-10,F001,M005,Antibiotic,disruption,50,1620,1570,0,48,83,0,2024-07-10,1.15,0,7,2023,0,0,0
2023-07-11,F001,M005,Antibiotic,disruption,29,1570,1541,0,90,74,0,2024-01-11,1.15,1,7,2023,0,0,0
2023-07-12,F001,M005,Antibiotic,disruption,36,1541,1505,0,90,71,1,2024-08-30,1.15,2,7,2023,0,0,0
2023-07-13,F001,M005,Antibiotic,disruption,42,1505,1463,0,73,64,0,2025-02-23,1.15,3,7,2023,0,0,0
2023-07-14,F001,M005,Antibiotic,disruption,49,1463,1414,0,69,71,0,2023-10-12,1.15,4,7,2023,0,0,0
2023-07-15,F001,M005,Antibiotic,disruption,26,1414,1388,0,61,75,0,2024-04-10,1.15,5,7,2023,0,0,0
2023-07-16,F001,M005,Antibiotic,disruption,12,1388,1376,0,90,77,1,2025-03-30,1.15,6,7,2023,0,0,0
2023-07-17,F001,M005,Antibiotic,disruption,28,1376,1348,0,44,74,0,2024-08-21,1.15,0,7,2023,0,0,0
2023-07-18,F001,M005,Antibiotic,disruption,48,1348,1300,0,52,75,0,2024-08-03,1.15,1,7,2023,0,0,0
2023-07-19,F001,M005,Antibiotic,disruption,40,1300,1260,0,68,71,0,2024-01-10,1.15,2,7,2023,0,0,0
2023-07-20,F001,M005,Antibiotic,disruption,49,1260,1211,0,64,86,0,2024-05-29,1.15,3,7,2023,0,0,0
2023-07-21,F001,M005,Antibiotic,disruption,43,1211,1168,0,68,86,1,2023-12-01,1.15,4,7,2023,0,0,0
2023-07-22,F001,M005,Antibiotic,disruption,22,1168,1146,0,78,85,0,2025-07-12,1.15,5,7,2023,0,0,0
2023-07-23,F001,M005,Antibiotic,disruption,9,1146,1137,0,56,80,1,2024-01-06,1.15,6,7,2023,0,0,0
2023-07-24,F001,M005,Antibiotic,disruption,40,1137,1097,0,74,82,1,2024-09-08,1.15,0,7,2023,0,0,0
2023-07-25,F001,M005,Antibiotic,disruption,31,1097,1066,0,56,76,0,2024-11-16,1.15,1,7,2023,0,0,0
2023-07-26,F001,M005,Antibiotic,disruption,48,1066,1018,0,81,77,1,2024-04-22,1.15,2,7,2023,0,0,0
2023-07-27,F001,M005,Antibiotic,disruption,37,1018,981,0,90,83,0,2025-01-21,1.15,3,7,2023,0,0,0
2023-07-28,F001,M005,Antibiotic,disruption,42,981,939,0,90,80,1,2025-01-07,1.15,4,7,2023,0,0,0
2023-07-29,F001,M005,Antibiotic,disruption,19,939,920,0,68,78,1,2024-04-04,1.15,5,7,2023,0,0,0
2023-07-30,F001,M005,Antibiotic,disruption,15,920,905,0,90,74,0,2023-10-24,1.15,6,7,2023,0,0,0
2023-07-31,F001,M005,Antibiotic,disruption,35,905,870,0,85,67,0,2025-04-16,1.15,0,7,2023,0,0,0
2023-08-01,F001,M005,Antibiotic,disruption,40,870,830,0,39,83,0,2023-12-18,1.1,1,8,2023,0,0,0
2023-08-02,F001,M005,Antibiotic,disruption,38,830,792,0,90,68,1,2025-03-12,1.1,2,8,2023,0,0,0
2023-08-03,F001,M005,Antibiotic,disruption,38,792,754,0,69,86,1,2025-06-26,1.1,3,8,2023,0,0,0
2023-08-04,F001,M005,Antibiotic,disruption,41,754,713,0,45,77,0,2025-03-06,1.1,4,8,2023,0,0,0
2023-08-05,F001,M005,Antibiotic,disruption,15,713,698,0,78,85,0,2023-11-14,1.1,5,8,2023,0,0,0
2023-08-06,F001,M005,Antibiotic,disruption,9,698,689,0,45,81,1,2023-12-04,1.1,6,8,2023,0,0,0
2023-08-07,F001,M005,Antibiotic,disruption,44,689,645,0,61,75,1,2024-09-29,1.1,0,8,2023,0,0,0
2023-08-08,F001,M005,Antibiotic,disruption,39,645,606,0,51,72,0,2023-10-01,1.1,1,8,2023,0,0,0
2023-08-09,F001,M005,Antibiotic,disruption,31,606,575,0,44,64,0,2024-07-23,1.1,2,8,2023,0,0,0
2023-08-10,F001,M005,Antibiotic,disruption,40,575,535,0,32,79,0,2025-07-20,1.1,3,8,2023,0,0,0
2023-08-11,F001,M005,Antibiotic,disruption,44,535,491,0,40,71,1,2025-04-18,1.1,4,8,2023,0,0,0
2023-08-12,F001,M005,Antibiotic,disruption,28,491,463,0,59,79,0,2025-03-18,1.1,5,8,2023,0,0,0
2023-08-13,F001,M005,Antibiotic,surge,18,463,445,0,23,83,0,2024-06-14,1.1,6,8,2023,0,0,0
2023-08-14,F001,M005,Antibiotic,surge,77,445,368,0,20,69,0,2025-06-18,1.1,0,8,2023,0,0,0
2023-08-15,F001,M005,Antibiotic,surge,80,368,288,0,13,73,0,2023-10-31,1.1,1,8,2023,0,0,0
2023-08-16,F001,M005,Antibiotic,surge,85,288,203,0,11,78,0,2024-06-18,1.1,2,8,2023,0,0,0
2023-08-17,F001,M005,Antibiotic,surge,64,203,139,0,18,78,0,2025-04-12,1.1,3,8,2023,0,0,0
2023-08-18,F001,M005,Antibiotic,stable,50,139,89,0,25,84,0,2024-04-08,1.1,4,8,2023,0,0,0
2023-08-19,F001,M005,Antibiotic,stable,17,89,72,0,22,81,0,2025-04-20,1.1,5,8,2023,0,0,0
2023-08-20,F001,M005,Antibiotic,stable,14,72,58,0,9,74,0,2023-11-22,1.1,6,8,2023,0,0,0
2023-08-21,F001,M005,Antibiotic,stable,40,58,18,0,24,74,0,2024-01-01,1.1,0,8,2023,0,0,0
2023-08-22,F001,M005,Antibiotic,surge,82,18,0,0,18,77,0,2024-10-19,1.1,1,8,2023,64,1,64
2023-08-23,F001,M005,Antibiotic,surge,78,0,0,0,15,84,0,2024-03-30,1.1,2,8,2023,78,1,78
2023-08-24,F001,M005,Antibiotic,surge,67,0,0,0,15,81,0,2025-07-31,1.1,3,8,2023,67,1,67
2023-08-25,F001,M005,Antibiotic,surge,57,0,0,0,12,74,0,2025-01-12,1.1,4,8,2023,57,1,57
2023-08-26,F001,M005,Antibiotic,surge,44,0,0,0,13,73,0,2025-01-10,1.1,5,8,2023,44,1,44
2023-08-27,F001,M005,Antibiotic,surge,22,0,0,0,30,73,0,2025-03-23,1.1,6,8,2023,22,1,22
2023-08-28,F001,M005,Antibiotic,surge,61,0,0,0,17,78,0,2025-06-08,1.1,0,8,2023,61,1,61
2023-08-29,F001,M005,Antibiotic,surge,78,0,0,0,15,86,0,2025-03-22,1.1,1,8,2023,78,1,78
2023-08-30,F001,M005,Antibiotic,surge,82,0,0,0,15,81,0,2025-03-11,1.1,2,8,2023,82,1,82
2023-08-31,F001,M005,Antibiotic,surge,71,0,0,0,18,73,0,2024-10-31,1.1,3,8,2023,71,1,71
2023-09-01,F001,M005,Antibiotic,surge,69,0,0,0,27,76,0,2024-09-15,1.1,4,9,2023,69,1,69
2023-09-02,F001,M005,Antibiotic,surge,39,0,0,0,22,70,0,2024-08-05,1.1,5,9,2023,39,1,39
2023-09-03,F001,M005,Antibiotic,surge,21,0,0,0,21,68,0,2025-03-26,1.1,6,9,2023,21,1,21
2023-09-04,F001,M005,Antibiotic,surge,85,0,0,0,11,84,0,2025-08-19,1.1,0,9,2023,85,1,85
2023-09-05,F001,M005,Antibiotic,surge,81,0,0,0,12,86,0,2024-10-16,1.1,1,9,2023,81,1,81
2023-09-06,F001,M005,Antibiotic,disruption,34,0,0,0,89,77,1,2024-11-25,1.1,2,9,2023,34,1,34
2023-09-07,F001,M005,Antibiotic,disruption,43,0,0,0,82,77,1,2025-08-02,1.1,3,9,2023,43,1,43
2023-09-08,F001,M005,Antibiotic,disruption,39,0,0,0,42,72,1,2024-05-03,1.1,4,9,2023,39,1,39
2023-09-09,F001,M005,Antibiotic,disruption,26,0,0,0,46,78,0,2024-10-02,1.1,5,9,2023,26,1,26
2023-09-10,F001,M005,Antibiotic,disruption,5,0,0,0,56,74,1,2024-11-09,1.1,6,9,2023,5,1,5
2023-09-11,F001,M005,Antibiotic,disruption,49,0,0,0,76,77,0,2024-09-20,1.1,0,9,2023,49,1,49
2023-09-12,F001,M005,Antibiotic,disruption,38,0,0,0,44,75,0,2024-01-03,1.1,1,9,2023,38,1,38
2023-09-13,F001,M005,Antibiotic,disruption,35,0,0,0,53,73,1,2024-02-08,1.1,2,9,2023,35,1,35
2023-09-14,F001,M005,Antibiotic,disruption,45,0,0,0,55,87,0,2024-12-11,1.1,3,9,2023,45,1,45
2023-09-15,F001,M005,Antibiotic,disruption,42,0,0,0,59,73,1,2024-03-26,1.1,4,9,2023,42,1,42
2023-09-16,F001,M005,Antibiotic,disruption,23,0,0,0,46,76,0,2024-12-17,1.1,5,9,2023,23,1,23
2023-09-17,F001,M005,Antibiotic,disruption,16,0,0,0,89,73,1,2024-07-07,1.1,6,9,2023,16,1,16
2023-09-18,F001,M005,Antibiotic,disruption,39,0,0,0,57,71,0,2024-04-10,1.1,0,9,2023,39,1,39
2023-09-19,F001,M005,Antibiotic,disruption,42,0,0,0,90,69,0,2024-11-07,1.1,1,9,2023,42,1,42
2023-09-20,F001,M005,Antibiotic,disruption,46,0,0,0,64,81,0,2025-06-26,1.1,2,9,2023,46,1,46
2023-09-21,F001,M005,Antibiotic,disruption,46,0,0,0,50,72,0,2024-09-21,1.1,3,9,2023,46,1,46
2023-09-22,F001,M005,Antibiotic,disruption,25,0,0,0,63,75,1,2025-03-28,1.1,4,9,2023,25,1,25
2023-09-23,F001,M005,Antibiotic,disruption,27,0,0,0,90,70,1,2023-12-09,1.1,5,9,2023,27,1,27
2023-09-24,F001,M005,Antibiotic,disruption,14,0,0,0,90,76,0,2024-08-23,1.1,6,9,2023,14,1,14
2023-09-25,F001,M005,Antibiotic,disruption,44,0,0,0,67,79,1,2025-07-05,1.1,0,9,2023,44,1,44
2023-09-26,F001,M005,Antibiotic,disruption,44,0,0,0,52,66,1,2025-01-20,1.1,1,9,2023,44,1,44
2023-09-27,F001,M005,Antibiotic,disruption,56,0,0,0,79,70,1,2024-04-12,1.1,2,9,2023,56,1,56
2023-09-28,F001,M005,Antibiotic,disruption,24,0,0,0,63,75,1,2025-05-31,1.1,3,9,2023,24,1,24
2023-09-29,F001,M005,Antibiotic,disruption,52,0,0,0,90,77,0,2025-05-24,1.1,4,9,2023,52,1,52
2023-09-30,F001,M005,Antibiotic,disruption,21,0,0,0,54,78,1,2024-04-17,1.1,5,9,2023,21,1,21
2023-10-01,F001,M005,Antibiotic,disruption,13,0,0,0,52,69,0,2024-12-17,1.2,6,10,2023,13,1,13
2023-10-02,F001,M005,Antibiotic,disruption,41,0,0,0,87,67,0,2024-06-01,1.2,0,10,2023,41,1,41
2023-10-03,F001,M005,Antibiotic,disruption,44,0,0,0,32,75,1,2024-11-09,1.2,1,10,2023,44,1,44
2023-10-04,F001,M005,Antibiotic,disruption,34,0,0,0,68,69,0,2023-11-29,1.2,2,10,2023,34,1,34
2023-10-05,F001,M005,Antibiotic,disruption,45,0,0,0,38,70,1,2025-03-30,1.2,3,10,2023,45,1,45
2023-10-06,F001,M005,Antibiotic,disruption,48,0,0,0,44,82,1,2024-06-04,1.2,4,10,2023,48,1,48
2023-10-07,F001,M005,Antibiotic,disruption,27,0,0,0,90,63,0,2024-07-15,1.2,5,10,2023,27,1,27
2023-10-08,F001,M005,Antibiotic,disruption,9,0,0,0,90,75,1,2025-08-27,1.2,6,10,2023,9,1,9
2023-10-09,F001,M005,Antibiotic,stable,35,0,0,0,9,81,0,2024-03-12,1.2,0,10,2023,35,1,35
2023-10-10,F001,M005,Antibiotic,stable,57,0,0,0,13,76,0,2024-10-19,1.2,1,10,2023,57,1,57
2023-10-11,F001,M005,Antibiotic,stable,40,0,0,0,20,72,0,2024-07-16,1.2,2,10,2023,40,1,40
2023-10-12,F001,M005,Antibiotic,stable,49,0,0,0,21,86,0,2025-09-19,1.2,3,10,2023,49,1,49
2023-10-13,F001,M005,Antibiotic,stable,46,0,0,0,17,69,0,2024-06-09,1.2,4,10,2023,46,1,46
2023-10-14,F001,M005,Antibiotic,stable,22,0,0,0,14,61,0,2024-12-29,1.2,5,10,2023,22,1,22
2023-10-15,F001,M005,Antibiotic,stable,10,0,0,0,11,83,0,2025-09-02,1.2,6,10,2023,10,1,10
2023-10-16,F001,M005,Antibiotic,stable,39,0,0,0,8,74,0,2024-07-06,1.2,0,10,2023,39,1,39
2023-10-17,F001,M005,Antibiotic,stable,38,0,0,0,11,84,0,2024-03-28,1.2,1,10,2023,38,1,38
